Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-03-10,9.147314,-0.400000,2.000000,4.573657,16.465165,2023/2024
2024-03-10,13.246896,-0.600000,5.000000,2.649379,9.537765,2023/2024
2024-03-10,1.454347,0.000000,2.000000,0.727174,2.617825,2023/2024
2024-03-10,0.076278,0.000000,1.000000,0.076278,0.274602,2023/2024
2024-03-10,0.214052,-0.200000,1.000000,0.214052,0.770588,2023/2024
2024-03-10,0.266697,0.000000,2.000000,0.133349,0.480055,2023/2024
2024-03-10,109.603486,-1.600000,27.000000,4.059388,14.613798,2023/2024
2024-03-10,21.502819,-1.600000,2.000000,10.751410,38.705075,2023/2024
2024-03-10,10.817829,-0.800000,1.000000,10.817829,38.944183,2023/2024
2024-03-10,11.032599,-0.600000,1.000000,11.032599,39.717355,2023/2024
2024-03-10,22.523533,-1.800000,2.000000,11.261766,40.542359,2023/2024
2024-03-10,22.697169,-1.400000,2.000000,11.348584,40.854904,2023/2024
2024-03-10,11.477065,-0.400000,1.000000,11.477065,41.317433,2023/2024
2024-03-10,11.546181,-0.400000,1.000000,11.546181,41.566250,2023/2024
2024-03-10,11.856145,-0.400000,1.000000,11.856145,42.682123,2023/2024
2024-03-10,24.909850,-0.800000,2.000000,12.454925,44.837730,2023/2024
2024-03-10,12.531355,-0.400000,1.000000,12.531355,45.112880,2023/2024
2024-03-10,24.730223,-0.400000,2.000000,12.365112,44.514402,2023/2024
2024-03-10,12.247554,0.000000,1.000000,12.247554,44.091195,2023/2024
2024-03-10,48.699594,-0.600000,4.000000,12.174899,43.829635,2023/2024
2024-03-10,11.744177,-0.200000,1.000000,11.744177,42.279038,2023/2024
2024-03-10,22.600808,-0.200000,2.000000,11.300404,40.681455,2023/2024
2024-03-10,32.328106,-0.600000,3.000000,10.776035,38.793727,2023/2024
2024-03-10,10.700399,-0.200000,1.000000,10.700399,38.521437,2023/2024
2024-03-10,10.190803,-0.200000,1.000000,10.190803,36.686892,2023/2024
2024-03-10,20.067385,-0.400000,2.000000,10.033693,36.121294,2023/2024
2024-03-10,10.228670,-0.200000,1.000000,10.228670,36.823212,2023/2024
2024-03-10,10.328455,-0.400000,1.000000,10.328455,37.182440,2023/2024
2024-03-10,19.735161,-1.800000,2.000000,9.867581,35.523290,2023/2024
2024-03-10,17.602855,-1.600000,2.000000,8.801428,31.685140,2023/2024
2024-03-10,14.430555,-1.200000,2.000000,7.215278,25.974999,2023/2024
2024-03-10,9.657130,-0.800000,2.000000,4.828565,17.382833,2023/2024
2024-03-10,3.754662,-0.200000,1.000000,3.754662,13.516784,2023/2024
2024-03-10,3.880399,-1.000000,3.000000,1.293466,4.656478,2023/2024
2024-03-10,0.303307,-0.200000,1.000000,0.303307,1.091905,2023/2024
2024-03-10,0.415421,-0.400000,2.000000,0.207711,0.747758,2023/2024
2024-03-10,3113.881025,747.600000,1584.000000,1.965834,7.077002,2023/2024
2024-03-10,10.623924,-3.400000,1.000000,10.623924,38.246125,2023/2024
2024-03-10,11.796749,-3.400000,1.000000,11.796749,42.468296,2023/2024
2024-03-10,12.179514,-1.200000,1.000000,12.179514,43.846251,2023/2024
2024-03-10,12.643891,-4.400000,1.000000,12.643891,45.518009,2023/2024
2024-03-10,12.435090,-1.200000,1.000000,12.435090,44.766325,2023/2024
2024-03-10,12.265713,-2.400000,1.000000,12.265713,44.156567,2023/2024
2024-03-10,11.964413,-1.000000,1.000000,11.964413,43.071886,2023/2024
2024-03-10,11.846149,-3.000000,1.000000,11.846149,42.646138,2023/2024
2024-03-10,11.736422,-3.400000,1.000000,11.736422,42.251118,2023/2024
2024-03-10,12.123596,-1.400000,1.000000,12.123596,43.644944,2023/2024
2024-03-10,13.425047,-5.600000,1.000000,13.425047,48.330170,2023/2024
2024-03-10,13.524724,-2.400000,1.000000,13.524724,48.689007,2023/2024
2024-03-10,14.348007,-5.400000,1.000000,14.348007,51.652825,2023/2024
2024-03-10,15.890019,-2.800000,1.000000,15.890019,57.204069,2023/2024
2024-03-10,16.030319,-4.600000,1.000000,16.030319,57.709150,2023/2024
2024-03-10,17.386040,-8.800000,1.000000,17.386040,62.589745,2023/2024
2024-03-10,15.361821,-1.600000,1.000000,15.361821,55.302556,2023/2024
2024-03-10,15.648238,-2.200000,1.000000,15.648238,56.333656,2023/2024
2024-03-10,15.391112,-1.800000,1.000000,15.391112,55.408003,2023/2024
2024-03-10,14.853018,-4.000000,1.000000,14.853018,53.470866,2023/2024
2024-03-10,15.263808,-4.800000,1.000000,15.263808,54.949708,2023/2024
2024-03-10,14.921878,-2.000000,1.000000,14.921878,53.718762,2023/2024
2024-03-10,14.814945,-6.000000,1.000000,14.814945,53.333801,2023/2024
2024-03-10,15.050321,-6.400000,1.000000,15.050321,54.181155,2023/2024
2024-03-10,12.186549,-1.200000,1.000000,12.186549,43.871578,2023/2024
2024-03-10,12.197521,-4.000000,1.000000,12.197521,43.911074,2023/2024
2024-03-10,11.919779,-2.200000,1.000000,11.919779,42.911206,2023/2024
2024-03-10,12.732987,-2.800000,1.000000,12.732987,45.838754,2023/2024
2024-03-10,12.976778,-3.400000,1.000000,12.976778,46.716399,2023/2024
2024-03-10,12.896784,-4.000000,1.000000,12.896784,46.428421,2023/2024
2024-03-10,14.623437,-1.200000,1.000000,14.623437,52.644375,2023/2024
2024-03-10,14.127851,-3.800000,1.000000,14.127851,50.860265,2023/2024
2024-03-10,15.266887,-7.400000,1.000000,15.266887,54.960795,2023/2024
2024-03-10,13.478391,-2.000000,1.000000,13.478391,48.522207,2023/2024
2024-03-10,13.955626,-1.600000,1.000000,13.955626,50.240254,2023/2024
2024-03-10,13.687561,-1.200000,1.000000,13.687561,49.275221,2023/2024
2024-03-10,17.159321,-12.800000,1.000000,17.159321,61.773554,2023/2024
2024-03-10,10.756025,-4.200000,1.000000,10.756025,38.721690,2023/2024
2024-03-10,9.824072,-2.400000,1.000000,9.824072,35.366659,2023/2024
2024-03-10,8.439561,-2.200000,1.000000,8.439561,30.382421,2023/2024
2024-03-10,7.033018,-4.600000,1.000000,7.033018,25.318863,2023/2024
2024-03-10,3.139495,-1.400000,1.000000,3.139495,11.302181,2023/2024
2024-03-10,6.717554,-2.000000,1.000000,6.717554,24.183194,2023/2024
2024-03-10,6.103394,-1.200000,2.000000,3.051697,10.986109,2023/2024
2024-03-10,6.073278,0.400000,4.000000,1.518320,5.465950,2023/2024
2024-03-10,6.608736,-2.800000,7.000000,0.944105,3.398778,2023/2024
2024-03-10,6.786116,-3.200000,1.000000,6.786116,24.430017,2023/2024
2024-03-10,11.911086,-6.000000,1.000000,11.911086,42.879911,2023/2024
2024-03-10,11.202271,-2.200000,1.000000,11.202271,40.328176,2023/2024
2024-03-10,12.310502,-4.200000,1.000000,12.310502,44.317808,2023/2024
2024-03-10,11.984916,-2.000000,1.000000,11.984916,43.145696,2023/2024
2024-03-10,11.750991,-1.600000,1.000000,11.750991,42.303568,2023/2024
2024-03-10,11.561090,-0.800000,1.000000,11.561090,41.619926,2023/2024
2024-03-10,11.313383,-0.400000,1.000000,11.313383,40.728180,2023/2024
2024-03-10,11.774424,-3.200000,1.000000,11.774424,42.387925,2023/2024
2024-03-10,21.166822,-1.200000,2.000000,10.583411,38.100279,2023/2024
2024-03-10,17.860658,-6.400000,1.000000,17.860658,64.298369,2023/2024
2024-03-10,12.498811,-2.600000,1.000000,12.498811,44.995721,2023/2024
2024-03-10,11.666179,-2.600000,1.000000,11.666179,41.998244,2023/2024
2024-03-10,9.090581,-3.200000,1.000000,9.090581,32.726092,2023/2024
2024-03-10,8.728879,-2.000000,1.000000,8.728879,31.423965,2023/2024
2024-03-10,12.499215,-1.600000,1.000000,12.499215,44.997175,2023/2024
2024-03-10,10.239624,-2.600000,1.000000,10.239624,36.862646,2023/2024
2024-03-10,10.314433,-2.600000,1.000000,10.314433,37.131957,2023/2024
2024-03-10,8.643479,-3.000000,1.000000,8.643479,31.116526,2023/2024
2024-03-10,12.714198,-3.200000,1.000000,12.714198,45.771113,2023/2024
2024-03-10,11.085055,-4.000000,1.000000,11.085055,39.906199,2023/2024
2024-03-10,10.510805,-2.400000,1.000000,10.510805,37.838899,2023/2024
2024-03-10,10.250270,-3.400000,1.000000,10.250270,36.900973,2023/2024
2024-03-10,10.861137,-3.400000,1.000000,10.861137,39.100092,2023/2024
2024-03-10,10.517814,-3.200000,1.000000,10.517814,37.864130,2023/2024
2024-03-10,10.469398,-3.400000,1.000000,10.469398,37.689833,2023/2024
2024-03-10,9.639234,-2.400000,1.000000,9.639234,34.701243,2023/2024
2024-03-10,8.494131,-1.200000,1.000000,8.494131,30.578871,2023/2024
